trade_id,direction,entry_time,entry_price,exit_time,exit_price,size,pnl,fee,net_pnl,capital_after,note
105,SHORT,2025-12-01 23:06:00,86622.01,2025-12-01 23:18:00,86617.26,0.1,0.47500000000000003,0.0,0.47500000000000003,10263.716999999986,
106,LONG,2025-12-01 23:18:00,86617.26,2025-12-01 23:34:00,86623.31,0.1,0.6050000000002911,0.0,0.6050000000002911,10264.321999999986,
107,SHORT,2025-12-01 23:34:00,86623.31,2025-12-02 00:06:00,86410.76,0.1,21.255000000000294,0.0,21.255000000000294,10285.576999999987,
108,LONG,2025-12-02 00:06:00,86410.76,2025-12-02 00:12:00,86405.18,0.1,-0.5580000000001747,0.0,-0.5580000000001747,10285.018999999986,
109,SHORT,2025-12-02 00:12:00,86405.18,2025-12-02 00:25:00,86367.25,0.1,3.7929999999993016,0.0,3.7929999999993016,10288.811999999985,
110,LONG,2025-12-02 00:25:00,86367.25,2025-12-02 00:44:00,86347.15,0.1,-2.010000000000582,0.0,-2.010000000000582,10286.801999999985,
111,SHORT,2025-12-02 00:44:00,86347.15,2025-12-02 00:49:00,86538.26,0.1,-19.111000000000057,0.0,-19.111000000000057,10267.690999999984,
112,LONG,2025-12-02 00:49:00,86538.26,2025-12-02 00:55:00,86464.77,0.1,-7.348999999999069,0.0,-7.348999999999069,10260.341999999986,
113,SHORT,2025-12-02 00:55:00,86464.77,2025-12-02 01:01:00,86566.64,0.1,-10.186999999999536,0.0,-10.186999999999536,10250.154999999986,
114,LONG,2025-12-02 01:01:00,86566.64,2025-12-02 01:13:00,86742.02,0.1,17.538000000000466,0.0,17.538000000000466,10267.692999999987,
115,SHORT,2025-12-02 01:13:00,86742.02,2025-12-02 02:11:00,86567.38,0.1,17.463999999999942,0.0,17.463999999999942,10285.156999999987,
116,LONG,2025-12-02 02:11:00,86567.38,2025-12-02 02:29:00,86676.59,0.1,10.920999999999186,0.0,10.920999999999186,10296.077999999985,
117,SHORT,2025-12-02 02:29:00,86676.59,2025-12-02 02:35:00,86805.81,0.1,-12.922000000000118,0.0,-12.922000000000118,10283.155999999984,
118,LONG,2025-12-02 02:35:00,86805.81,2025-12-02 02:45:00,86708.08,0.1,-9.772999999999593,0.0,-9.772999999999593,10273.382999999985,
119,SHORT,2025-12-02 02:45:00,86708.08,2025-12-02 03:10:00,86554.0,0.1,15.408000000000175,0.0,15.408000000000175,10288.790999999985,
120,LONG,2025-12-02 03:10:00,86554.0,2025-12-02 03:17:00,86526.17,0.1,-2.783000000000175,0.0,-2.783000000000175,10286.007999999985,
121,SHORT,2025-12-02 03:17:00,86526.17,2025-12-02 03:36:00,86368.56,0.1,15.76100000000006,0.0,15.76100000000006,10301.768999999986,
122,LONG,2025-12-02 03:36:00,86368.56,2025-12-02 03:51:00,86786.74,0.1,41.81800000000076,0.0,41.81800000000076,10343.586999999987,
123,SHORT,2025-12-02 03:51:00,86786.74,2025-12-02 03:55:00,86949.99,0.1,-16.325,0.0,-16.325,10327.261999999986,
124,LONG,2025-12-02 03:55:00,86949.99,2025-12-02 04:22:00,87076.43,0.1,12.643999999998778,0.0,12.643999999998778,10339.905999999984,
125,SHORT,2025-12-02 04:22:00,87076.43,2025-12-02 04:36:00,87049.51,0.1,2.6919999999998256,0.0,2.6919999999998256,10342.597999999984,
126,LONG,2025-12-02 04:36:00,87049.51,2025-12-02 04:42:00,86948.87,0.1,-10.063999999999943,0.0,-10.063999999999943,10332.533999999983,
127,SHORT,2025-12-02 04:42:00,86948.87,2025-12-02 04:47:00,87015.67,0.1,-6.680000000000291,0.0,-6.680000000000291,10325.853999999983,
128,LONG,2025-12-02 04:47:00,87015.67,2025-12-02 04:56:00,86960.0,0.1,-5.566999999999826,0.0,-5.566999999999826,10320.286999999984,
129,SHORT,2025-12-02 04:56:00,86960.0,2025-12-02 05:02:00,86982.02,0.1,-2.2020000000004076,0.0,-2.2020000000004076,10318.084999999983,
130,LONG,2025-12-02 05:02:00,86982.02,2025-12-02 05:04:00,86929.34,0.1,-5.268000000000757,0.0,-5.268000000000757,10312.816999999983,
131,SHORT,2025-12-02 05:04:00,86929.34,2025-12-02 05:10:00,86981.0,0.1,-5.166000000000349,0.0,-5.166000000000349,10307.650999999982,
132,LONG,2025-12-02 05:10:00,86981.0,2025-12-02 05:28:00,86916.45,0.1,-6.455000000000291,0.0,-6.455000000000291,10301.195999999982,
133,SHORT,2025-12-02 05:28:00,86916.45,2025-12-02 05:45:00,86987.04,0.1,-7.058999999999651,0.0,-7.058999999999651,10294.136999999982,
134,LONG,2025-12-02 05:45:00,86987.04,2025-12-02 05:52:00,86978.0,0.1,-0.9039999999993598,0.0,-0.9039999999993598,10293.232999999984,
135,SHORT,2025-12-02 05:52:00,86978.0,2025-12-02 06:14:00,86968.65,0.1,0.9350000000005821,0.0,0.9350000000005821,10294.167999999985,
136,LONG,2025-12-02 06:14:00,86968.65,2025-12-02 06:21:00,86910.3,0.1,-5.834999999999127,0.0,-5.834999999999127,10288.332999999986,
137,SHORT,2025-12-02 06:21:00,86910.3,2025-12-02 06:30:00,86944.84,0.1,-3.45399999999936,0.0,-3.45399999999936,10284.878999999986,
138,LONG,2025-12-02 06:30:00,86944.84,2025-12-02 06:48:00,87105.19,0.1,16.035000000000583,0.0,16.035000000000583,10300.913999999986,
139,SHORT,2025-12-02 06:48:00,87105.19,2025-12-02 06:53:00,87168.0,0.1,-6.280999999999768,0.0,-6.280999999999768,10294.632999999987,
140,LONG,2025-12-02 06:53:00,87168.0,2025-12-02 06:56:00,87100.01,0.1,-6.799000000000524,0.0,-6.799000000000524,10287.833999999986,
141,SHORT,2025-12-02 06:56:00,87100.01,2025-12-02 07:11:00,87019.99,0.1,8.001999999998953,0.0,8.001999999998953,10295.835999999985,
142,LONG,2025-12-02 07:11:00,87019.99,2025-12-02 07:24:00,86921.28,0.1,-9.871000000000642,0.0,-9.871000000000642,10285.964999999984,
143,SHORT,2025-12-02 07:24:00,86921.28,2025-12-02 07:33:00,86950.77,0.1,-2.949000000000524,0.0,-2.949000000000524,10283.015999999983,
144,LONG,2025-12-02 07:33:00,86950.77,2025-12-02 07:53:00,86982.47,0.1,3.169999999999709,0.0,3.169999999999709,10286.185999999983,
145,SHORT,2025-12-02 07:53:00,86982.47,2025-12-02 08:33:00,86529.48,0.1,45.299000000000525,0.0,45.299000000000525,10331.484999999984,
146,LONG,2025-12-02 08:33:00,86529.48,2025-12-02 08:43:00,86479.09,0.1,-5.038999999999942,0.0,-5.038999999999942,10326.445999999984,
