time,equity,position
2025-12-04 08:00:00,10062.11199999997,1
2025-12-04 09:00:00,10095.068999999967,-1
2025-12-04 10:00:00,10072.73899999997,1
2025-12-04 11:00:00,10098.293999999969,1
2025-12-04 12:00:00,10129.43299999997,-1
2025-12-04 13:00:00,10083.824999999964,-1
2025-12-04 14:00:00,10129.263999999963,-1
2025-12-04 15:00:00,10155.315999999963,1
2025-12-04 16:00:00,10157.582999999964,-1
2025-12-04 17:00:00,10130.196999999966,1
2025-12-04 18:00:00,10122.256999999963,-1
2025-12-04 19:00:00,10244.892999999962,-1
2025-12-04 20:00:00,10200.279999999968,1
2025-12-04 21:00:00,10167.847999999967,-1
2025-12-04 22:00:00,10162.90499999997,-1
2025-12-04 23:00:00,10136.910999999973,-1
2025-12-05 00:00:00,10116.866999999973,-1
2025-12-05 01:00:00,10087.449999999979,-1
2025-12-05 02:00:00,10098.852999999977,-1
2025-12-05 03:00:00,10125.05599999998,-1
2025-12-05 04:00:00,10134.70099999998,1
2025-12-05 05:00:00,10147.743999999977,-1
2025-12-05 06:00:00,10177.294999999976,1
2025-12-05 07:00:00,10193.769999999977,-1
2025-12-05 08:00:00,10199.352999999974,1
2025-12-05 09:00:00,10219.748999999976,1
2025-12-05 10:00:00,10210.317999999976,-1
2025-12-05 11:00:00,10203.52999999998,1
2025-12-05 12:00:00,10170.272999999976,1
2025-12-05 13:00:00,10094.620999999981,-1
2025-12-05 14:00:00,9986.831999999986,1
2025-12-05 15:00:00,10042.633999999984,-1
2025-12-05 16:00:00,10196.103999999983,1
2025-12-05 17:00:00,10155.845999999981,1
2025-12-05 18:00:00,10159.90499999998,-1
2025-12-05 19:00:00,10142.390999999978,1
2025-12-05 20:00:00,10179.397999999977,1
2025-12-05 21:00:00,10161.904999999977,1
2025-12-05 22:00:00,10108.199999999973,-1
2025-12-05 23:00:00,10104.252999999972,1
2025-12-06 00:00:00,10110.70999999997,1
2025-12-06 01:00:00,10085.767999999967,-1
2025-12-06 02:00:00,10063.452999999963,1
2025-12-06 03:00:00,10095.73599999996,-1
2025-12-06 04:00:00,10044.575999999961,1
2025-12-06 05:00:00,10045.148999999963,1
2025-12-06 06:00:00,10038.385999999964,1
2025-12-06 07:00:00,10014.38599999996,1
2025-12-06 08:00:00,9986.92099999996,-1
2025-12-06 09:00:00,9988.62499999996,-1
2025-12-06 10:00:00,9963.058999999956,1
2025-12-06 11:00:00,9941.518999999951,-1
2025-12-06 12:00:00,9924.659999999956,1
2025-12-06 13:00:00,9920.389999999956,-1
2025-12-06 14:00:00,9895.488999999958,-1
2025-12-06 15:00:00,9912.953999999958,1
2025-12-06 16:00:00,9898.83299999996,-1
